pdf_url,legislation_type,identifier
http://www.legislation.gov.uk/ukla/Vict/12-13/5/pdfs/ukla_Vict12-130005_en.pdf,ukla,Vict/12-13/5
http://www.legislation.gov.uk/ukla/Vict/12-13/50/pdfs/ukla_Vict12-130050_en.pdf,ukla,Vict/12-13/50
http://www.legislation.gov.uk/ukla/Vict/12-13/51/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/51/pdfs/ukla_Vict12-130051_en.pdf,ukla,Vict/12-13/51
http://www.legislation.gov.uk/ukla/Vict/12-13/52/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/54/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/54/pdfs/ukla_Vict12-130054_en.pdf,ukla,Vict/12-13/54
http://www.legislation.gov.uk/ukla/Vict/12-13/56/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/56/pdfs/ukla_Vict12-130056_en.pdf,ukla,Vict/12-13/56
http://www.legislation.gov.uk/ukla/Vict/12-13/57/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/59/pdfs/ukla_Vict12-130059_en.pdf,ukla,Vict/12-13/59
http://www.legislation.gov.uk/ukla/Vict/12-13/6/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/60/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/60/pdfs/ukla_Vict12-130060_en.pdf,ukla,Vict/12-13/60
http://www.legislation.gov.uk/ukla/Vict/12-13/61/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/62/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/64/pdfs/ukla_Vict12-130064_en.pdf,ukla,Vict/12-13/64
http://www.legislation.gov.uk/ukla/Vict/12-13/65/pdfs/ukla_Vict12-130065_en.pdf,ukla,Vict/12-13/65
http://www.legislation.gov.uk/ukla/Vict/12-13/66/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/66/pdfs/ukla_Vict12-130066_en.pdf,ukla,Vict/12-13/66
http://www.legislation.gov.uk/ukla/Vict/12-13/68/pdfs/ukla_Vict12-130068_en.pdf,ukla,Vict/12-13/68
http://www.legislation.gov.uk/ukla/Vict/12-13/69/pdfs/ukla_Vict12-130069_en.pdf,ukla,Vict/12-13/69
http://www.legislation.gov.uk/ukla/Vict/12-13/70/pdfs/ukla_Vict12-130070_en.pdf,ukla,Vict/12-13/70
http://www.legislation.gov.uk/ukla/Vict/12-13/71/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/71/pdfs/ukla_Vict12-130071_en.pdf,ukla,Vict/12-13/71
http://www.legislation.gov.uk/ukla/Vict/12-13/72/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/73/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/74/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/76/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/76/pdfs/ukla_Vict12-130076_en.pdf,ukla,Vict/12-13/76
http://www.legislation.gov.uk/ukla/Vict/12-13/78/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/78/pdfs/ukla_Vict12-130078_en.pdf,ukla,Vict/12-13/78
http://www.legislation.gov.uk/ukla/Vict/12-13/79/pdfs/ukla_Vict12-130079_en.pdf,ukla,Vict/12-13/79
http://www.legislation.gov.uk/ukla/Vict/12-13/8/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/8/pdfs/ukla_Vict12-130008_en.pdf,ukla,Vict/12-13/8
http://www.legislation.gov.uk/ukla/Vict/12-13/80/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/80/pdfs/ukla_Vict12-130080_en.pdf,ukla,Vict/12-13/80
http://www.legislation.gov.uk/ukla/Vict/12-13/81/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/82/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/83/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/85/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/85/pdfs/ukla_Vict12-130085_en.pdf,ukla,Vict/12-13/85
http://www.legislation.gov.uk/ukla/Vict/12-13/86/pdfs/ukla_Vict12-130086_en.pdf,ukla,Vict/12-13/86
http://www.legislation.gov.uk/ukla/Vict/12-13/87/pdfs/ukla_Vict12-130087_en.pdf,ukla,Vict/12-13/87
http://www.legislation.gov.uk/ukla/Vict/12-13/88/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/88/pdfs/ukla_Vict12-130088_en.pdf,ukla,Vict/12-13/88
http://www.legislation.gov.uk/ukla/Vict/12-13/9/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/90/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/90/pdfs/ukla_Vict12-130090_en.pdf,ukla,Vict/12-13/90
http://www.legislation.gov.uk/ukla/Vict/12-13/91/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/92/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/93/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/12-13
http://www.legislation.gov.uk/ukla/Vict/12-13/95/pdfs/ukla_Vict12-130095_en.pdf,ukla,Vict/12-13/95
http://www.legislation.gov.uk/ukla/Vict/13-14/1/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/1/pdfs/ukla_Vict13-140001_en.pdf,ukla,Vict/13-14/1
http://www.legislation.gov.uk/ukla/Vict/13-14/10/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/100/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/102/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/102/pdfs/ukla_Vict13-140102_en.pdf,ukla,Vict/13-14/102
http://www.legislation.gov.uk/ukla/Vict/13-14/103/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/104/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/106/pdfs/ukla_Vict13-140106_en.pdf,ukla,Vict/13-14/106
http://www.legislation.gov.uk/ukla/Vict/13-14/107/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/107/pdfs/ukla_Vict13-140107_en.pdf,ukla,Vict/13-14/107
http://www.legislation.gov.uk/ukla/Vict/13-14/109/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/109/pdfs/ukla_Vict13-140109_en.pdf,ukla,Vict/13-14/109
http://www.legislation.gov.uk/ukla/Vict/13-14/11/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/110/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/112/pdfs/ukla_Vict13-140112_en.pdf,ukla,Vict/13-14/112
http://www.legislation.gov.uk/ukla/Vict/13-14/13/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/13/pdfs/ukla_Vict13-140013_en.pdf,ukla,Vict/13-14/13
http://www.legislation.gov.uk/ukla/Vict/13-14/16/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/16/pdfs/ukla_Vict13-140016_en.pdf,ukla,Vict/13-14/16
http://www.legislation.gov.uk/ukla/Vict/13-14/17/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/18/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/19/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/21/pdfs/ukla_Vict13-140021_en.pdf,ukla,Vict/13-14/21
http://www.legislation.gov.uk/ukla/Vict/13-14/22/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/22/pdfs/ukla_Vict13-140022_en.pdf,ukla,Vict/13-14/22
http://www.legislation.gov.uk/ukla/Vict/13-14/24/pdfs/ukla_Vict13-140024_en.pdf,ukla,Vict/13-14/24
http://www.legislation.gov.uk/ukla/Vict/13-14/25/pdfs/ukla_Vict13-140025_en.pdf,ukla,Vict/13-14/25
http://www.legislation.gov.uk/ukla/Vict/13-14/26/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/26/pdfs/ukla_Vict13-140026_en.pdf,ukla,Vict/13-14/26
http://www.legislation.gov.uk/ukla/Vict/13-14/28/pdfs/ukla_Vict13-140028_en.pdf,ukla,Vict/13-14/28
http://www.legislation.gov.uk/ukla/Vict/13-14/29/pdfs/ukla_Vict13-140029_en.pdf,ukla,Vict/13-14/29
http://www.legislation.gov.uk/ukla/Vict/13-14/3/pdfs/ukla_Vict13-140003_en.pdf,ukla,Vict/13-14/3
http://www.legislation.gov.uk/ukla/Vict/13-14/30/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/30/pdfs/ukla_Vict13-140030_en.pdf,ukla,Vict/13-14/30
http://www.legislation.gov.uk/ukla/Vict/13-14/31/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/32/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/33/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/34/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/36/pdfs/ukla_Vict13-140036_en.pdf,ukla,Vict/13-14/36
http://www.legislation.gov.uk/ukla/Vict/13-14/37/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/37/pdfs/ukla_Vict13-140037_en.pdf,ukla,Vict/13-14/37
http://www.legislation.gov.uk/ukla/Vict/13-14/39/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/39/pdfs/ukla_Vict13-140039_en.pdf,ukla,Vict/13-14/39
http://www.legislation.gov.uk/ukla/Vict/13-14/4/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/4/pdfs/ukla_Vict13-140004_en.pdf,ukla,Vict/13-14/4
http://www.legislation.gov.uk/ukla/Vict/13-14/40/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/41/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/42/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/43/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/45/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/45/pdfs/ukla_Vict13-140045_en.pdf,ukla,Vict/13-14/45
http://www.legislation.gov.uk/ukla/Vict/13-14/47/pdfs/ukla_Vict13-140047_en.pdf,ukla,Vict/13-14/47
http://www.legislation.gov.uk/ukla/Vict/13-14/48/pdfs/ukla_Vict13-140048_en.pdf,ukla,Vict/13-14/48
http://www.legislation.gov.uk/ukla/Vict/13-14/49/pdfs/ukla_Vict13-140049_en.pdf,ukla,Vict/13-14/49
http://www.legislation.gov.uk/ukla/Vict/13-14/5/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/50/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/50/pdfs/ukla_Vict13-140050_en.pdf,ukla,Vict/13-14/50
http://www.legislation.gov.uk/ukla/Vict/13-14/51/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/52/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/53/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/54/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/55/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/56/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/58/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/58/pdfs/ukla_Vict13-140058_en.pdf,ukla,Vict/13-14/58
http://www.legislation.gov.uk/ukla/Vict/13-14/59/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/6/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/60/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/61/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/63/pdfs/ukla_Vict13-140063_en.pdf,ukla,Vict/13-14/63
http://www.legislation.gov.uk/ukla/Vict/13-14/64/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/64/pdfs/ukla_Vict13-140064_en.pdf,ukla,Vict/13-14/64
http://www.legislation.gov.uk/ukla/Vict/13-14/65/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/66/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/67/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/68/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/69/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/71/pdfs/ukla_Vict13-140071_en.pdf,ukla,Vict/13-14/71
http://www.legislation.gov.uk/ukla/Vict/13-14/72/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/72/pdfs/ukla_Vict13-140072_en.pdf,ukla,Vict/13-14/72
http://www.legislation.gov.uk/ukla/Vict/13-14/74/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/74/pdfs/ukla_Vict13-140074_en.pdf,ukla,Vict/13-14/74
http://www.legislation.gov.uk/ukla/Vict/13-14/75/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/76/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/77/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/78/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/8/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
http://www.legislation.gov.uk/ukla/Vict/13-14/8/pdfs/ukla_Vict13-140008_en.pdf,ukla,Vict/13-14/8
http://www.legislation.gov.uk/ukla/Vict/13-14/80/pdfs/ukla_Vict13-140080_en.pdf,ukla,Vict/13-14/80
http://www.legislation.gov.uk/ukla/Vict/13-14/81/data.xml: database disk image is malformed. Response returned without caching.,ukla,Vict/13-14
